1,0.652737794,0.673753858,0.510481276,0.373704659,0.351845485,0.585191819,0.438796195,0.443896762,0.463523582,0.632847138,0,0.4466625,0.426029702,0.062332826,0.411435289,0.391509984,0.248791136,0.315838083,0.153565731,0.15313736,0.267615465,0.43560174,0.253719733,0.061898446,0,0.14403116,0.301845007,0,0.156441912,0.388693074,0.053711672,0.11661769,0.032600993,0.125575113,0.242332227,0.224209825,0.147997493,0.091876072,0.119796519,0.162194073,0.084459171,0.131715276,0.117532226,0.158233308,0.049530988,0.124082073,0.081052667,0.048035367,0.188404225,0.067035296,0.136230785,0.045152648,0.145911033,0.00966037,0.037367474,0.124491397,0.057493427,0.039304683,0.078805753,0.114647356,0.044932971,0.054196784,0.126555915,0.162478391,0.035905763,0.035627293,0.0762479,0.084775383,0,0.081804173,0.055976015,0.00724191,0.048321185,0.09398257,0.04499078,0.122501429,0.027037058,0.096963127,0.014948186,0.135972894,0.014539827,0.08443045,0.084549191,0.055295429,0.027466035,0.07811648,0.065113127,0.106447398,0.050646404,0.043551595,0.077539801,0.144981867,0.11141024,0.075125895,0.057368806,0.049144021,0.072004736,0.04805522,0.071101272,0.070090161,0.028346891,0.046026022,0.045433328,0,0.05983075,0.060089011,0.026950546,0.052871098,0.064563654,0.021454615,0.06108801,0.025497279,0.045033381,0.102533098,0.081409844,0.058488877,0.089030902,0.024382992,0.039522515,0.019646909,0.038722753,0.070587872,0.009593531,0.028449722,0.031441187,0.009355196,0.022636093,0.091796886,0.054553971,0.018142285,0.062802483,0.075185418,0.064797938,0.046604973,0.04367187,0.034723809,0.031470503,0.017110761,0.028260643,0.025265443,0.04178354,0.047880269,0.032005954,0.010895018,0.107839653,0.051112628,0.023114883,0.047791428,0,0.049767217,0.069377927,0.015465333,0.037539875,0.038180865,0.04562598,0.048528786,0.045031377,0,0.037076502,0.066172142,0.050444696,0.029139263,0.05776605,0.038373412,0.042740517,0.021253202,0.037661854,0.062271462,0.027856719,0.027754257,0.022948096,0.033540171,0.074028812,0.019589146,0.013487979,0.043062719,0.055337098,0.041970145,0.026378377,0.021832916,0.006520993,0.061072359,0.03150844,0.04480953,0.03401507,0.037343561,0.031528906,0.006278756,0.037440733,0.048946617,0.030197325,0,0.012238805,0.026355719,0.048362334,0.024058399,0.002665674,0.035692232,0.035582404
0.652737794,1,0.358080298,0.482377084,0.28528903,0.558646116,0.700880301,0.552487477,0.622422044,0.704104191,0.677985983,0.304425599,0.38273895,0.470151729,0.076476475,0.272427502,0.447306024,0.431216532,0.295240699,0.35887735,0.08258683,0.385667834,0.624364083,0.194350423,0.151887063,0.275467076,0.208689158,0.396787755,0.120955084,0.307712389,0.383736231,0.141936597,0.209848998,0.175230784,0.259226823,0.273721971,0.364397282,0.375839518,0.1765401,0.17497498,0.356155939,0.208343353,0.23925516,0.236901497,0.164349024,0.156265282,0.162122469,0.191311212,0.15715959,0.238492368,0.243691734,0.281223506,0.091450705,0.265641126,0.152387481,0.090055333,0.235977953,0.17208413,0.199016066,0.201047979,0.14289417,0.091505811,0.143218539,0.167436299,0.216572996,0.090902957,0.104074558,0.233872381,0.23245715,0.139560795,0.185090496,0.237996803,0.091389988,0.148056955,0.222074114,0.112825201,0.240953379,0.144534749,0.186358298,0.091991157,0.213355527,0.132518214,0.1418404,0.130627811,0.129223343,0.16795623,0.185363826,0.183637824,0.203156918,0.181596133,0.137400897,0.136912412,0.24177731,0.24018353,0.161911233,0.159924861,0.126332507,0.174816292,0.142250779,0.157852954,0.13194845,0.188800018,0.172097739,0.12298718,0.107059153,0.123218329,0.1994619,0.091897069,0.189548855,0.151721075,0.122004,0.121071789,0.134881451,0.135194621,0.206069762,0.183910025,0.162446424,0.175552209,0.161622065,0.119301736,0.146925084,0.179479014,0.145465792,0.118824523,0.144791585,0.118297766,0.091823516,0.130566077,0.175196133,0.193360719,0.117300692,0.167034876,0.153973504,0.172079942,0.170858952,0.128594997,0.116312475,0.103632133,0.091970574,0.103689176,0.115464587,0.150375711,0.138146537,0.137839659,0.137490734,0.193423217,0.142709278,0.114062381,0.12533738,0.125091384,0.124873897,0.135584233,0.13492977,0.139968076,0.13443572,0.118473558,0.133745528,0.144408052,0.123342397,0.112640313,0.153496318,0.122640885,0.132789861,0.162558998,0.117140873,0.156483341,0.16114486,0.136422227,0.130973463,0.11609519,0.121073228,0.111011699,0.120779722,0.172649489,0.134696196,0.110848502,0.152515531,0.156736714,0.129056124,0.128941369,0.119393132,0.119374636,0.164216339,0.118985919,0.14560815,0.12768393,0.109664442,0.127224028,0.091952156,0.126871503,0.130980492,0.126544869,0.109264897,0.113453127,0.117499209,0.113020959,0.146649827,0.096247014,0.158481674,0.141825034
0.673753858,0.358080298,1,0.797378287,0.842712515,0.273942821,0.753044521,0.27656704,0.419672783,0.535612665,0.484027613,0.390141986,0.594330685,0.487314982,0.48127187,0.489830157,0.310738856,0.304907433,0.663560933,0.519441329,0.508587808,0.440427196,0.408779834,0.509361953,0.292602868,0.213165097,0.229978038,0.475621604,0.191029454,0.257463718,0.369981501,0.276037923,0.325861004,0.397260274,0.406733904,0.511249962,0.398254982,0.228019558,0.20160629,0.2391025,0.254607158,0.23264977,0.358488014,0.174085417,0.295502868,0.374624182,0.255950761,0.308220982,0.297714127,0.295222015,0.325492266,0.219431088,0.221348369,0.34116294,0.176575053,0.288514335,0.241207739,0.369341656,0.258742167,0.274565565,0.31714378,0.221170532,0.254882178,0.356375712,0.29837344,0.27659983,0.220811229,0.278736247,0.236291388,0.164898915,0.224989152,0.252656702,0.235070386,0.195145026,0.201840796,0.289023806,0.259514479,0.207688108,0.220222898,0.184245221,0.261186419,0.183284945,0.243987218,0.288161605,0.267198112,0.198119973,0.295414281,0.311530027,0.231095667,0.291855659,0.194894678,0.238025913,0.258170741,0.216805175,0.196418091,0.204899569,0.19617362,0.284067517,0.210336988,0.239008676,0.296148431,0.170545245,0.207901785,0.264087414,0.242195977,0.212121429,0.225693678,0.199205885,0.250686656,0.259233042,0.165275496,0.254711554,0.261512074,0.240899284,0.254192306,0.23446493,0.225441897,0.263740121,0.183021952,0.226962175,0.16510892,0.206776477,0.259528139,0.177368894,0.212520978,0.180994678,0.212272121,0.234111937,0.216647114,0.210128094,0.188039363,0.232474625,0.253776851,0.235146444,0.239279421,0.209195794,0.187246256,0.21518418,0.186934293,0.211372433,0.202299512,0.207173189,0.204283584,0.215561852,0.178541365,0.249222633,0.214205263,0.219095105,0.21531839,0.199987632,0.217922092,0.213173643,0.203616132,0.245750217,0.236905171,0.23218946,0.254188582,0.212344197,0.174697853,0.221224597,0.234282118,0.219485159,0.183660657,0.192159271,0.200040187,0.231972514,0.204902961,0.199298062,0.22568073,0.226299196,0.191452438,0.215511526,0.1989072,0.232344339,0.177128546,0.186555924,0.231641424,0.24693759,0.201415511,0.181961435,0.20503858,0.181757293,0.213296755,0.217098527,0.205320771,0.192059658,0.220271906,0.212853596,0.196991123,0.204519163,0.222904722,0.18773407,0.165440416,0.169278259,0.190820861,0.214644756,0.184070093,0.172634043,0.198717401,0.180247324
0.510481276,0.482377084,0.797378287,1,0.587974732,0.652753366,0.627764821,0.2766674,0.571428571,0.530394835,0.48513729,0.451932828,0.447213595,0.43671142,0.481446513,0.323669437,0.261328688,0.364750784,0.496929347,0.599645285,0.432177984,0.344501551,0.436139188,0.320565168,0.398409536,0.313722501,0.309019,0.437135919,0.204083691,0.296487548,0.35740345,0.287209665,0.400325397,0.363716412,0.354738352,0.411606531,0.459176843,0.270957885,0.179598409,0.21847002,0.326976978,0.22550234,0.38535717,0.192906615,0.233870699,0.329433235,0.268638379,0.340841217,0.278261808,0.245901385,0.322805643,0.243569407,0.187291768,0.354455957,0.230062313,0.315677064,0.237419039,0.370056619,0.264228476,0.276160445,0.237776818,0.242386536,0.257603274,0.325831014,0.265967021,0.228539693,0.198739822,0.316546546,0.237663943,0.19768155,0.263266404,0.295205181,0.228401621,0.188915521,0.206120582,0.276217909,0.258446491,0.276263268,0.223816413,0.175323375,0.279227269,0.199649362,0.244033904,0.239851606,0.22540916,0.225892227,0.33261953,0.321945646,0.224576616,0.301769651,0.224255977,0.212573311,0.262738938,0.249189591,0.189837383,0.272544982,0.189789386,0.259193572,0.209641799,0.21865192,0.252301724,0.220604501,0.217247531,0.235570025,0.230413007,0.226246723,0.260473108,0.190813999,0.284618714,0.241642862,0.16877996,0.26162468,0.25959742,0.248236931,0.246383049,0.219786669,0.266420561,0.259304071,0.214010734,0.202096171,0.185470837,0.217391896,0.262965937,0.189362956,0.212957964,0.201022152,0.196701508,0.238413733,0.207454328,0.230189682,0.192026507,0.225854582,0.23559807,0.255298694,0.264976195,0.202387769,0.183766586,0.245527258,0.176213544,0.21949232,0.190326914,0.215151908,0.227580182,0.226018474,0.224402603,0.257977644,0.234330797,0.217446251,0.202794526,0.212714057,0.225914724,0.206529947,0.207933562,0.251510197,0.227183379,0.211008596,0.241267833,0.213626199,0.194426248,0.203642044,0.225052542,0.216807421,0.193806788,0.193135345,0.21200025,0.229249555,0.222927306,0.223219797,0.220445751,0.213167607,0.186579933,0.218604129,0.208031178,0.239215758,0.201736958,0.183276995,0.238942521,0.253598308,0.217060636,0.191479188,0.216412553,0.194005711,0.214582219,0.219397242,0.204180694,0.212552404,0.21315116,0.209249459,0.187697001,0.195467552,0.217425458,0.198782565,0.17950765,0.174180515,0.20269646,0.194552693,0.204748702,0.181012881,0.211865026,0.18915872
0.373704659,0.28528903,0.842712515,0.587974732,1,0.099688957,0.763386285,0.198412303,0.363475289,0.669787567,0.352768689,0.596292174,0.478091444,0.402806042,0.615481033,0.418366231,0.349215148,0.346186186,0.709929574,0.653375616,0.533346747,0.501280412,0.41496464,0.534092503,0.283235277,0.282680346,0.240498591,0.581551232,0.271755769,0.318154591,0.366797146,0.300501231,0.290214342,0.497252726,0.470438766,0.533357698,0.456519045,0.27721957,0.263881244,0.307742104,0.275641566,0.287779869,0.449864845,0.243427372,0.324620526,0.501002947,0.298829204,0.385195992,0.385614944,0.326438893,0.443667557,0.291633047,0.273063186,0.444351348,0.251264731,0.368970455,0.308698393,0.453730988,0.395460972,0.381687543,0.374278915,0.26074162,0.357432601,0.407038129,0.342991167,0.370871069,0.27742609,0.378276275,0.336647311,0.252031148,0.282978771,0.34093402,0.34532841,0.267226485,0.263225039,0.355061648,0.30813462,0.258013662,0.287468873,0.26,0.29160076,0.259122392,0.293109967,0.372551774,0.368434312,0.263117959,0.36612875,0.414842129,0.289116301,0.392403578,0.258019878,0.295326752,0.310517395,0.279714622,0.276081374,0.250008116,0.276160445,0.399486109,0.286758912,0.342469076,0.390739491,0.250731045,0.273418506,0.381747048,0.359319868,0.273773902,0.287655,0.26316234,0.338583284,0.344381268,0.252606713,0.332716203,0.35057003,0.316465379,0.348997791,0.333848087,0.280636201,0.337703319,0.261579916,0.318333655,0.252352119,0.311373887,0.325572133,0.257227669,0.311113406,0.252401348,0.310918077,0.314204238,0.291329272,0.286123765,0.261183513,0.325064037,0.328785843,0.315418438,0.313803321,0.281871118,0.269461575,0.264120178,0.260985072,0.26861266,0.297024691,0.280416946,0.259893157,0.303477117,0.251891297,0.297803409,0.275561175,0.321161594,0.283053365,0.298040318,0.27882135,0.274853465,0.31120646,0.343961308,0.336338879,0.314587839,0.331273915,0.281166449,0.259813002,0.313117427,0.319120734,0.280595587,0.266671227,0.272827957,0.26993002,0.337390827,0.296111749,0.2694598,0.278943345,0.302268095,0.265879054,0.311702127,0.272433488,0.313999887,0.255844018,0.285131674,0.312914367,0.331574216,0.268476011,0.265403959,0.290245051,0.262092826,0.298662407,0.302149813,0.279895482,0.264871872,0.304422186,0.304064114,0.292008062,0.300564087,0.306153514,0.258503569,0.252858777,0.255777034,0.261378467,0.278562016,0.26684726,0.255828759,0.292258145,0.264063787
0.351845485,0.558646116,0.273942821,0.652753366,0.099688957,1,0.497584657,0.661108808,0.612788874,0.602788551,0.657249998,0.504606418,0.297877734,0.478264946,0.477010637,0.34298103,0.504786962,0.50190189,0.315947049,0.660560462,0.466640898,0.526491995,0.528712457,0.425832194,0.520126332,0.480614146,0.616666046,0.430277532,0.391812696,0.472095921,0.51896525,0.42405529,0.56929067,0.358734647,0.431289969,0.42624784,0.611692306,0.578376347,0.461581243,0.38947301,0.624509551,0.452481839,0.499492905,0.534368265,0.386925978,0.431068267,0.443464352,0.517294426,0.442077844,0.441332102,0.479840279,0.495142622,0.39145796,0.521223356,0.46675687,0.475197899,0.43725393,0.468511886,0.474440136,0.434895062,0.428164464,0.453337463,0.472925825,0.425129551,0.385266837,0.389113303,0.39203543,0.483959836,0.506566331,0.433538009,0.466444656,0.519130867,0.408584639,0.430744008,0.499324083,0.422713036,0.461581243,0.491906143,0.443508499,0.393771381,0.505216422,0.427618383,0.422616608,0.390000218,0.42039025,0.455177639,0.477877136,0.446770945,0.454332257,0.476819464,0.465291504,0.392142016,0.462975576,0.505698373,0.422520198,0.527155267,0.393287812,0.416971227,0.392586365,0.419642233,0.389524124,0.486445799,0.446606445,0.390103942,0.390656794,0.428685596,0.45487127,0.405132931,0.464464558,0.416938055,0.41922473,0.436459892,0.425719585,0.449796118,0.438993062,0.439086177,0.459071057,0.460225912,0.451019248,0.415788516,0.440242593,0.460314136,0.445498948,0.416502882,0.437644436,0.445989843,0.393053791,0.424264392,0.413840693,0.43476325,0.414996722,0.434982448,0.422766998,0.462581186,0.481362362,0.393182433,0.393672274,0.447035319,0.393683277,0.420098036,0.413372916,0.412963804,0.467546337,0.449518631,0.457748607,0.455779725,0.438105617,0.428484339,0.393087315,0.412012564,0.418188855,0.428382997,0.429053209,0.426565965,0.410458586,0.393025931,0.399747317,0.410927947,0.411419278,0.393146516,0.409918493,0.40874301,0.411005361,0.427134702,0.416495162,0.426127449,0.443164037,0.432789814,0.424214964,0.409170608,0.409979263,0.431113936,0.408111193,0.43933878,0.440455638,0.409726276,0.431369936,0.445063763,0.430452892,0.409445689,0.429820031,0.409224745,0.445910163,0.407028921,0.408120857,0.429163078,0.406832833,0.408335062,0.393604438,0.408244791,0.421224062,0.436227275,0.408632794,0.408509026,0.427515573,0.39307953,0.421969463,0.400389046,0.435595464,0.421994709
0.585191819,0.700880301,0.753044521,0.627764821,0.763386285,0.497584657,1,0.595222897,0.627764821,0.874028449,0.683805712,0.679404877,0.631676166,0.691755795,0.572987536,0.581857365,0.574185348,0.566859453,0.7444375,0.731154956,0.583070201,0.714879127,0.670792456,0.704338372,0.393919299,0.478292449,0.434540416,0.675882729,0.389059854,0.503940735,0.538476751,0.432386408,0.500264368,0.553257199,0.601832874,0.690178899,0.619748398,0.567435723,0.452357199,0.423544654,0.553967232,0.468925569,0.558820589,0.457093088,0.464127359,0.583728294,0.414767483,0.496711719,0.520814051,0.50698336,0.603925288,0.492351862,0.411513142,0.592422362,0.409854806,0.442581801,0.462965813,0.544138049,0.543499887,0.495325178,0.522437725,0.387320793,0.471666631,0.502290548,0.465231847,0.46828985,0.41147424,0.522979448,0.522189719,0.402167898,0.431202854,0.523490903,0.430147507,0.422673755,0.482419247,0.4551747,0.495667994,0.403869588,0.432657967,0.385216464,0.476158333,0.4112484,0.416782963,0.473853907,0.495263792,0.444534723,0.480134332,0.502275642,0.468344655,0.51160594,0.400343163,0.424416447,0.479742843,0.466765197,0.417106308,0.413385548,0.393834136,0.490292953,0.403986493,0.458071967,0.471749467,0.433685306,0.444785937,0.453336581,0.431912531,0.391337244,0.450907355,0.391532958,0.474116266,0.470060911,0.391067029,0.428634711,0.475317873,0.437642751,0.483345659,0.468518823,0.416760192,0.481600812,0.4169279,0.444041032,0.407512234,0.463957886,0.450730986,0.397974172,0.450024542,0.388323759,0.414547678,0.439441156,0.425522425,0.437188809,0.404811489,0.462407751,0.453294066,0.448471418,0.470977479,0.403507492,0.387398732,0.385718771,0.387172322,0.394336964,0.418181894,0.417575336,0.416694927,0.439700187,0.40060492,0.452441288,0.412146595,0.422447383,0.40802695,0.415164137,0.400063115,0.414536741,0.442285958,0.445227012,0.441566442,0.424191337,0.44017905,0.419842557,0.391980982,0.41947274,0.439024513,0.405024676,0.398355031,0.417544718,0.387791509,0.453331637,0.443056062,0.400573911,0.422712703,0.432254532,0.403407373,0.415404917,0.390243934,0.4433409,0.399565906,0.402691975,0.44834913,0.450768811,0.401946191,0.39584387,0.407568563,0.395524607,0.443024006,0.407113292,0.412409531,0.394858368,0.412529683,0.424087187,0.400564175,0.417710298,0.426050196,0.405701933,0.382809762,0.385590114,0.393751737,0.407518232,0.407339469,0.374155863,0.431853977,0.404432693
0.438796195,0.552487477,0.27656704,0.2766674,0.198412303,0.661108808,0.595222897,1,0.345834251,0.601875423,0.919608396,0.369484148,0.515539262,0.446650046,0.428970538,0.486751902,0.692885816,0.427143823,0.492130766,0.600864108,0.507821009,0.841705116,0.613382935,0.656458889,0.530467104,0.498564889,0.66330246,0.411536226,0.496475746,0.458185582,0.59741138,0.532196194,0.530998992,0.519268729,0.659473318,0.506957371,0.608729805,0.734522438,0.613285781,0.471844732,0.729569318,0.627140897,0.469553605,0.685232698,0.496154022,0.475930446,0.483353726,0.604808789,0.490666759,0.600724267,0.579003085,0.562125853,0.497701388,0.551274306,0.479172536,0.486421648,0.577148253,0.508795595,0.542118784,0.469569891,0.58223589,0.497873059,0.556490888,0.514194309,0.494878933,0.490058094,0.502705857,0.468299617,0.615464007,0.475601309,0.480891267,0.554271474,0.477696006,0.558654179,0.614691542,0.511395858,0.565566138,0.495009256,0.547901821,0.484816148,0.556577714,0.483319112,0.496442837,0.487121484,0.540892793,0.485823718,0.496239358,0.488072535,0.542128227,0.548653557,0.545149817,0.495214974,0.539544901,0.58733505,0.527489144,0.539890818,0.476466346,0.532584364,0.488096282,0.523166361,0.490108771,0.524009646,0.545842726,0.472609103,0.484980832,0.483613682,0.492349198,0.490562146,0.48243623,0.484998221,0.521260814,0.483860965,0.496013078,0.540967596,0.514796504,0.562606443,0.49423679,0.53004762,0.529598709,0.526306265,0.517024748,0.558674039,0.491058446,0.481670427,0.519368059,0.522024695,0.481041839,0.496465722,0.517576761,0.530491628,0.485805285,0.516727496,0.532322163,0.522170068,0.529006829,0.489948357,0.476932121,0.500271641,0.485832634,0.499552674,0.515671697,0.489018673,0.526066551,0.517706956,0.480996178,0.529770612,0.489963653,0.512088074,0.492771751,0.484360275,0.493845557,0.5202452,0.506943861,0.482129608,0.479024311,0.487997951,0.499762929,0.491600246,0.484467457,0.480146611,0.479047838,0.494852176,0.476742518,0.542974408,0.485398528,0.508111759,0.515549614,0.484955835,0.493234759,0.493537998,0.519752479,0.50894319,0.486981509,0.510050084,0.511460987,0.504788118,0.487047788,0.517349043,0.484548213,0.476860557,0.514828249,0.486967803,0.53402326,0.486121227,0.519040121,0.481061367,0.482702365,0.479630245,0.480111069,0.502365215,0.511313559,0.511519819,0.477163105,0.505713218,0.51561653,0.491913377,0.479349932,0.481815817,0.500532452,0.501387982
0.443896762,0.622422044,0.419672783,0.571428571,0.363475289,0.612788874,0.627764821,0.345834251,1,0.795592253,0.567519094,0.737364089,0.702764221,0.893734999,0.601808141,0.765036852,0.765319728,0.9252215,0.677630927,0.658950863,0.636893871,0.535891302,0.884739496,0.556452744,0.677296212,0.755495003,0.679841801,0.874271837,0.67227569,0.850303912,0.816922172,0.670155886,0.760618254,0.615520081,0.610688808,0.762555257,0.81339898,0.702797014,0.665828249,0.745368302,0.716985663,0.66039971,0.801542914,0.658151982,0.73178896,0.701373984,0.747831164,0.67472649,0.721419501,0.720861595,0.696748814,0.779422102,0.671667031,0.763443599,0.733712243,0.685470197,0.718192592,0.711647343,0.70273531,0.766486133,0.655936049,0.688598114,0.676208595,0.719981434,0.754003594,0.667644047,0.672657859,0.79504714,0.70329126,0.717510811,0.765865901,0.748472979,0.675882347,0.672723563,0.703498507,0.677179389,0.744676331,0.726550641,0.714490858,0.67563642,0.754330385,0.711250851,0.717746777,0.7054459,0.664363839,0.738569368,0.750327777,0.739141484,0.738438366,0.704129186,0.683980731,0.706113084,0.768284895,0.738605119,0.705621972,0.720925437,0.706438271,0.696904572,0.704533916,0.701720114,0.698424641,0.733136761,0.70111703,0.69858697,0.670292384,0.712436489,0.757739951,0.678099335,0.757952009,0.726467714,0.675119839,0.710772253,0.698227543,0.680793499,0.747948543,0.695748529,0.735552418,0.727770543,0.701955208,0.672711728,0.699730885,0.695100203,0.729696054,0.69981962,0.697199957,0.68266583,0.674405171,0.69934695,0.719525137,0.717879687,0.698042302,0.718628216,0.697879689,0.725452726,0.722435097,0.697113427,0.697816361,0.687476323,0.67548525,0.68151759,0.674576405,0.717173025,0.704076187,0.699244655,0.722295878,0.74038427,0.722616153,0.67751674,0.694970005,0.694715058,0.701347202,0.698852686,0.692374521,0.716090168,0.712132514,0.693935487,0.69364502,0.712802997,0.694379456,0.693655712,0.729843292,0.697554309,0.712708832,0.691982251,0.699806649,0.709145289,0.709314156,0.717131475,0.713442613,0.691300557,0.674863589,0.679445265,0.696708191,0.729316337,0.696380461,0.675231035,0.726385264,0.712354797,0.714688733,0.709321916,0.680153738,0.692078065,0.708491293,0.695065211,0.690368805,0.713373306,0.69478208,0.707118861,0.675349976,0.690830528,0.693986565,0.694413761,0.691632417,0.675715366,0.680294558,0.690013551,0.720921899,0.677725952,0.719830571,0.705740156
0.463523582,0.704104191,0.535612665,0.530394835,0.669787567,0.602788551,0.874028449,0.601875423,0.795592253,1,0.700938754,0.827920987,0.592999453,0.742359022,0.698241096,0.648649305,0.779666547,0.774142639,0.733799386,0.848639726,0.65977582,0.754996506,0.824098778,0.694741119,0.554700196,0.646273264,0.645364447,0.845303351,0.585000205,0.72044514,0.746411968,0.573899158,0.627038575,0.632996786,0.672075573,0.73896409,0.806742899,0.722081972,0.640378175,0.641148647,0.713035299,0.63073095,0.751138589,0.671453164,0.630222587,0.727453231,0.631793198,0.677926579,0.681572472,0.668315561,0.734230267,0.712148605,0.584470563,0.769782228,0.627639632,0.63834016,0.661110617,0.693571864,0.724022545,0.706214284,0.656399062,0.584822749,0.6724829,0.658524343,0.647130194,0.634597833,0.585332761,0.725997956,0.717504702,0.620115493,0.649779433,0.711986124,0.632756057,0.617466096,0.670657192,0.62028137,0.670872374,0.613300114,0.644207307,0.587924642,0.667282079,0.615296184,0.613861308,0.652449978,0.660703404,0.635850472,0.673112881,0.696231637,0.662446988,0.693765864,0.611447591,0.611227808,0.681159467,0.680158607,0.635835319,0.630394362,0.61166942,0.687090151,0.610080049,0.666669567,0.657189049,0.652393723,0.630147482,0.661616747,0.633750041,0.608777069,0.648379923,0.587323318,0.67839834,0.65894328,0.608837856,0.636922485,0.643934082,0.631216519,0.694239077,0.673821158,0.624942706,0.673182988,0.625724912,0.634571203,0.626008562,0.669926414,0.646946697,0.606580245,0.651541258,0.605781438,0.614798628,0.626998171,0.639826246,0.638263931,0.605163697,0.665535322,0.64274189,0.659868028,0.661276651,0.604439242,0.605064218,0.585408317,0.587793098,0.5867109,0.624738098,0.619908465,0.618860941,0.64329617,0.618356389,0.648293531,0.618760605,0.637363089,0.602765541,0.622248747,0.602473297,0.617841438,0.646762199,0.653709549,0.650096656,0.620884574,0.622340546,0.616529675,0.602375256,0.623909396,0.647906026,0.601528687,0.616557469,0.629110312,0.601792868,0.663187286,0.645446544,0.615243575,0.613847261,0.617157543,0.601069838,0.630654954,0.601137524,0.656636487,0.614415444,0.617789867,0.645392279,0.654589271,0.61365904,0.613953879,0.616312358,0.600608551,0.653537313,0.616061455,0.611898861,0.61282435,0.618791747,0.631016941,0.606430982,0.630659876,0.630148751,0.611952131,0.600312614,0.60017973,0.599548108,0.598930469,0.622839486,0.588249889,0.648593575,0.622977786
